Emerson St=2064=	-122.26709053	37.8542276
Emerson St=2070=	-122.26693923	37.8542465
Emerson St=2080=	-122.26679535	37.8543362
Emerson St=2118=	-122.26580924	37.85439745
Emerson St=2122=	-122.26567773	37.85441438
Emerson St=2126=	-122.26559247	37.85442708
Emerson St=2132=	-122.26546808	37.85444275
Emerson St=2140=	-122.26529989	37.85446443
Emerson St=2007=	-122.2685297	37.85449044
Emerson St=2144=	-122.26515215	37.85448294
Emerson St=2017=	-122.26830212	37.85451639
Emerson St=2148=	-122.26502843	37.85450024
Emerson St=2154=	-122.26490618	37.85451459
Emerson St=2021=	-122.26815089	37.85454368
Emerson St=2158=	-122.2647896	37.85453195
Emerson St=2025=	-122.2679883	37.8545637
Emerson St=2164=	-122.26466549	37.85454833
Emerson St=2168=	-122.26453983	37.85456344
Emerson St=2033=	-122.26781643	37.85458547
Emerson St=2037=	-122.26765245	37.85460811
Emerson St=2045=	-122.26749005	37.85462259
Emerson St=2057=	-122.26732133	37.85465059
Emerson St=2103=	-122.26623213	37.85472293
Emerson St=2109=	-122.26611267	37.85474057
Emerson St=2071=	-122.26714747	37.85467427
Emerson St=2111=	-122.26599045	37.8547563
Emerson St=2075=	-122.2669754	37.8546963
Emerson St=2121=	-122.2658445	37.85478537
Emerson St=2119=	-122.26587345	37.85492635
Emerson St=2129=	-122.26568724	37.85486937
Emerson St=2137=	-122.26551748	37.85489032
Emerson St=2155=	-122.26503267	37.85493564
Emerson St=2143=	-122.26534927	37.85491273
Emerson St=2159=	-122.26490801	37.85495168
Emerson St=2147=	-122.26518224	37.85493647
Emerson St=2019=	-122.26830212	37.85451639
Emerson St=2017=	-122.26830212	37.85451639
Emerson St=2017=	-122.26830212	37.85451639
Eunice St=2026=	-122.27090235	37.88536455
Eunice St=2030=	-122.27071815	37.88534673
Eunice St=2034=	-122.27059415	37.88530474
Eunice St=2036=	-122.27044744	37.88539782
Eunice St=2044=	-122.27021248	37.88545502
Eunice St=2005=	-122.2719806	37.88552826
Eunice St=2112=	-122.26932399	37.88547611
Eunice St=2120=	-122.26914117	37.88560239
Eunice St=2061=	-122.27098309	37.88563802
Eunice St=2124=	-122.26856002	37.88568776
Eunice St=2136=	-122.26831335	37.88560494
Eunice St=2081=	-122.27024626	37.88574318
Eunice St=2140=	-122.26812805	37.88572836
Eunice St=2015=	-122.27173726	37.8856651
Eunice St=2210=	-122.2671825	37.88580868
Eunice St=2212=	-122.26703865	37.8857656
Eunice St=2214=	-122.26680468	37.88579429
Eunice St=2109=	-122.26969782	37.8858746
Eunice St=2121=	-122.2686294	37.88595376
Eunice St=2143=	-122.26802922	37.88604232
Eunice St=2280=	-122.26574492	37.88591625
Eunice St=2111=	-122.26943746	37.88596143
Eunice St=2115=	-122.26930633	37.88597285
Eunice St=2133=	-122.26844983	37.88602988
Eunice St=2119=	-122.26917003	37.88598921
Eunice St=2290=	-122.26556437	37.88593741
Eunice St=2300=	-122.26540181	37.8859605
Eunice St=2306=	-122.26523906	37.88598355
Eunice St=2316=	-122.26507478	37.88600338
Eunice St=2201=	-122.26746337	37.88612358
Eunice St=2324=	-122.26490381	37.88602728
Eunice St=2075=	-122.27068606	37.8859065
Eunice St=2330=	-122.26473959	37.88610889
Eunice St=2139=	-122.26832817	37.88610053
Eunice St=2141=	-122.26818251	37.88611546
Eunice St=2350=	-122.26412398	37.88619247
Eunice St=2209=	-122.26723634	37.88621418
Eunice St=2269=	-122.26612672	37.88628416
Eunice St=2360=	-122.26388869	37.88622306
Eunice St=2374=	-122.26366313	37.88620006
Eunice St=2215=	-122.2671018	37.88625424
Eunice St=2380=	-122.26347512	37.88622383
Eunice St=2390=	-122.26330708	37.88624608
Eunice St=2285=	-122.26581575	37.88635056
Eunice St=2400=	-122.26313811	37.88626683
Eunice St=2291=	-122.26565849	37.88637148
Eunice St=2410=	-122.2628959	37.88629867
Eunice St=2275=	-122.26597236	37.88637461
Eunice St=2428=	-122.26263416	37.88636709
Eunice St=2309=	-122.26529825	37.88645595
Eunice St=2315=	-122.26514358	37.88647853
Eunice St=2323=	-122.26498993	37.88650071
Eunice St=2329=	-122.2648236	37.88651467
Eunice St=2331=	-122.26466338	37.88653446
Eunice St=2335=	-122.26451919	37.88655207
Eunice St=2359=	-122.26407754	37.88657698
Eunice St=2389=	-122.26354425	37.88667005
Eunice St=2381=	-122.26370357	37.8866684
Eunice St=2371=	-122.26385332	37.88667421
Eunice St=2415=	-122.26282857	37.88676512
Eunice St=2425=	-122.26276966	37.88689163
Eunice St=2142=	-122.26812805	37.88572836
Eunice St=2108=	-122.26963272	37.88554774
Eunice St=2140=	-122.26812805	37.88572836
Hillcrest Rd=70=	-122.24691853	37.85168141
Hillcrest Rd=66=	-122.2478578	37.85165923
Hillcrest Rd=76=	-122.24686278	37.85184198
Hillcrest Rd=58=	-122.247659	37.85184382
Hillcrest Rd=82=	-122.24682146	37.85199985
Hillcrest Rd=54=	-122.24759255	37.85199822
Hillcrest Rd=266=	-122.2415748	37.85199162
Hillcrest Rd=262=	-122.24160361	37.85213517
Hillcrest Rd=86=	-122.2468256	37.85216895
Hillcrest Rd=214=	-122.24282495	37.85211409
Hillcrest Rd=220=	-122.24265584	37.85211671
Hillcrest Rd=210=	-122.24299139	37.85213255
Hillcrest Rd=258=	-122.24176816	37.85224684
Hillcrest Rd=206=	-122.24316234	37.85216618
Hillcrest Rd=50=	-122.24764295	37.8522111
Hillcrest Rd=267=	-122.24116688	37.85224545
Hillcrest Rd=226=	-122.24247946	37.85215872
Hillcrest Rd=202=	-122.24333813	37.85221759
Hillcrest Rd=92=	-122.2468389	37.85233914
Hillcrest Rd=40=	-122.24786819	37.85229537
Hillcrest Rd=200=	-122.24351629	37.85227748
Hillcrest Rd=36=	-122.2480329	37.852325
Hillcrest Rd=81=	-122.24727118	37.85235584
Hillcrest Rd=265=	-122.24130842	37.85235096
Hillcrest Rd=230=	-122.24229759	37.85224896
Hillcrest Rd=32=	-122.24819044	37.85238508
Hillcrest Rd=196=	-122.24368652	37.85234493
Hillcrest Rd=98=	-122.24689883	37.85250324
Hillcrest Rd=254=	-122.24185674	37.85239014
Hillcrest Rd=28=	-122.24837966	37.85249381
Hillcrest Rd=240=	-122.24213313	37.85249413
Hillcrest Rd=186=	-122.24393941	37.85242772
Hillcrest Rd=263=	-122.24139927	37.8524734
Hillcrest Rd=180=	-122.24419917	37.85248704
Hillcrest Rd=178=	-122.2443713	37.85250778
Hillcrest Rd=172=	-122.2445398	37.85251557
Hillcrest Rd=170=	-122.24471071	37.85252457
Hillcrest Rd=166=	-122.24488176	37.85253024
Hillcrest Rd=24=	-122.248705	37.85256544
